PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID_x,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION_x,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,Draft Year,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID_y,TEAM_ABBREVIATION_y,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Unique_Teams_Played_For,Traded_Status,Custom_BPM
1630539,Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1,2021,1630539,2021-22,0,1610612766,CHA,21.0,21,0.0,63.0,9,14,0.643,1.0,2.0,0.5,3,8,0.375,3.0,8.0,11.0,4,1.0,2.0,6.0,8,22,4,Traded,1.3115714285714286
1630539,Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1,2021,1630539,2022-23,0,1610612766,CHA,22.0,46,0.0,550.0,67,120,0.558,4.0,19.0,0.211,19,26,0.731,37.0,86.0,123.0,15,17.0,30.0,31.0,65,157,4,Traded,6.001391304347825
1630539,Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1,2021,1630539,2024-25,0,1610612746,LAC,24.0,28,0.0,208.0,26,36,0.722,0.0,2.0,0.0,9,12,0.75,15.0,31.0,46.0,10,6.0,13.0,10.0,23,61,4,Traded,3.987285714285714
1630539,Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1,2021,1630539,2024-25,0,1610612742,DAL,24.0,7,6.0,173.0,39,46,0.848,1.0,2.0,0.5,11,14,0.786,16.0,39.0,55.0,9,6.0,7.0,4.0,18,90,4,Traded,20.665857142857142
1630539,Kai Jones,2021,1,19,19,Draft,1610612752,New York,Knicks,NYK,Texas,College/University,1,2021,1630539,2024-25,0,0,TOT,24.0,35,6.0,381.0,65,82,0.793,1.0,4.0,0.25,20,26,0.769,31.0,70.0,101.0,19,12.0,20.0,14.0,41,151,4,Traded,7.322999999999999
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2023-24,0,1610612759,SAS,26.0,69,29.0,1526.0,298,616,0.484,58.0,181.0,0.32,122,162,0.753,118.0,252.0,370.0,194,34.0,52.0,132.0,206,776,4,Traded,15.399710144927532
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2022-23,0,1610612759,SAS,25.0,63,26.0,1441.0,284,548,0.518,55.0,147.0,0.374,108,142,0.761,116.0,286.0,402.0,180,37.0,49.0,129.0,199,731,4,Traded,16.71979365079365
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2021-22,0,1610612759,SAS,24.0,28,4.0,502.0,76,155,0.49,14.0,41.0,0.341,52,65,0.8,46.0,107.0,153.0,61,13.0,23.0,45.0,67,218,4,Traded,12.72175
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2019-20,0,1610612757,POR,22.0,11,11.0,290.0,32,68,0.471,7.0,19.0,0.368,6,8,0.75,25.0,44.0,69.0,16,5.0,5.0,14.0,36,77,4,Traded,11.93381818181818
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1,2021,1630553,2021-22,0,1610612746,LAC,20.0,15,0.0,135.0,17,51,0.333,3.0,11.0,0.273,16,21,0.762,6.0,15.0,21.0,13,7.0,2.0,7.0,21,53,4,Traded,4.793466666666666
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1,2021,1630553,2021-22,0,1610612757,POR,20.0,22,12.0,562.0,79,221,0.357,31.0,89.0,0.348,25,30,0.833,18.0,42.0,60.0,63,21.0,10.0,39.0,48,214,4,Traded,12.153954545454546
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1,2021,1630553,2021-22,0,0,TOT,20.0,37,12.0,696.0,96,272,0.353,34.0,100.0,0.34,41,51,0.804,24.0,57.0,81.0,76,28.0,12.0,46.0,69,267,4,Traded,9.169972972972975
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1,2021,1630553,2022-23,0,1610612757,POR,21.0,40,0.0,416.0,67,178,0.376,28.0,81.0,0.346,27,41,0.659,11.0,33.0,44.0,59,19.0,6.0,43.0,43,189,4,Traded,5.4375
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1,2021,1630553,2023-24,0,1610612751,BKN,22.0,5,0.0,61.0,8,21,0.381,4.0,10.0,0.4,11,12,0.917,3.0,4.0,7.0,3,3.0,1.0,5.0,5,31,4,Traded,6.835800000000001
1630553,Keon Johnson,2021,1,21,21,Draft,1610612752,New York,Knicks,NYK,Tennessee,College/University,1,2021,1630553,2024-25,0,1610612751,BKN,23.0,73,50.0,1773.0,272,718,0.379,115.0,369.0,0.312,91,119,0.765,60.0,209.0,269.0,151,79.0,29.0,99.0,193,750,4,Traded,13.451328767123288
1630544,Tre Mann,2021,1,18,18,Draft,1610612760,Oklahoma City,Thunder,OKC,Florida,College/University,1,2021,1630544,2022-23,0,1610612760,OKC,22.0,67,5.0,1183.0,197,501,0.393,81.0,257.0,0.315,42,55,0.764,27.0,128.0,155.0,120,40.0,11.0,62.0,99,517,3,Traded,9.589194029850747
1630544,Tre Mann,2021,1,18,18,Draft,1610612760,Oklahoma City,Thunder,OKC,Florida,College/University,1,2021,1630544,2021-22,0,1610612760,OKC,21.0,60,26.0,1367.0,231,588,0.393,98.0,272.0,0.36,65,82,0.793,25.0,146.0,171.0,91,47.0,12.0,71.0,102,625,3,Traded,12.261150000000002
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2024-25,0,1610612759,SAS,27.0,36,4.0,425.0,61,132,0.462,14.0,46.0,0.304,31,35,0.886,38.0,63.0,101.0,52,14.0,15.0,23.0,70,167,4,Traded,7.388583333333333
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2024-25,0,1610612741,CHI,27.0,20,8.0,417.0,74,131,0.565,14.0,46.0,0.304,32,37,0.865,50.0,86.0,136.0,40,13.0,12.0,27.0,47,194,4,Traded,15.824199999999996
1630563,Joshua Primo,2021,1,12,12,Draft,1610612759,San Antonio,Spurs,SAS,Alabama,College/University,1,2021,1630563,2021-22,0,1610612759,SAS,19.0,50,16.0,965.0,101,270,0.374,42.0,137.0,0.307,44,59,0.746,32.0,81.0,113.0,81,20.0,23.0,57.0,79,288,2,Traded,7.632400000000001
1630563,Joshua Primo,2021,1,12,12,Draft,1610612759,San Antonio,Spurs,SAS,Alabama,College/University,1,2021,1630563,2022-23,0,1610612759,SAS,20.0,4,0.0,93.0,9,26,0.346,3.0,12.0,0.25,7,9,0.778,2.0,11.0,13.0,18,1.0,2.0,11.0,8,28,2,Traded,9.50075
1630563,Joshua Primo,2021,1,12,12,Draft,1610612759,San Antonio,Spurs,SAS,Alabama,College/University,1,2021,1630563,2023-24,0,1610612746,LAC,21.0,2,0.0,10.0,1,3,0.333,0.0,1.0,0.0,0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,4.0,0,2,2,Traded,0.09549999999999992
1630537,Chris Duarte,2021,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Oregon,College/University,1,2021,1630537,2021-22,0,1610612754,IND,25.0,55,39.0,1541.0,268,621,0.432,94.0,255.0,0.369,90,112,0.804,41.0,185.0,226.0,114,56.0,10.0,90.0,95,720,3,Traded,15.993254545454546
1630537,Chris Duarte,2021,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Oregon,College/University,1,2021,1630537,2022-23,0,1610612754,IND,26.0,46,12.0,897.0,123,333,0.369,55.0,174.0,0.316,61,72,0.847,19.0,96.0,115.0,64,25.0,9.0,41.0,65,362,3,Traded,9.700630434782608
1630537,Chris Duarte,2021,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Oregon,College/University,1,2021,1630537,2023-24,0,1610612758,SAC,27.0,59,11.0,720.0,80,210,0.381,44.0,127.0,0.346,26,33,0.788,26.0,80.0,106.0,44,28.0,8.0,26.0,80,230,3,Traded,5.488881355932203
1630537,Chris Duarte,2021,1,13,13,Draft,1610612754,Indiana,Pacers,IND,Oregon,College/University,1,2021,1630537,2024-25,0,1610612741,CHI,27.0,17,0.0,74.0,12,26,0.462,6.0,15.0,0.4,6,8,0.75,5.0,15.0,20.0,9,0.0,0.0,1.0,7,36,3,Traded,3.096882352941176
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2021-22,0,1610612746,LAC,26.0,70,13.0,1919.0,287,639,0.449,190.0,423.0,0.449,69,77,0.896,20.0,209.0,229.0,146,42.0,6.0,60.0,101,833,4,Traded,14.294471428571429
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2020-21,0,1610612746,LAC,25.0,63,17.0,1232.0,197,414,0.476,100.0,224.0,0.446,26,31,0.839,15.0,146.0,161.0,104,23.0,9.0,48.0,91,520,4,Traded,10.03620634920635
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2018-19,0,1610612757,POR,21.0,77,0.0,1356.0,189,400,0.473,40.0,121.0,0.331,94,126,0.746,109.0,215.0,324.0,71,25.0,66.0,77.0,174,512,4,Traded,10.249623376623378
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2019-20,0,1610612765,DET,24.0,28,25.0,922.0,151,342,0.442,73.0,183.0,0.399,67,75,0.893,9.0,89.0,98.0,115,12.0,6.0,43.0,65,442,4,Traded,17.996535714285717
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2024-25,0,1610612758,SAC,27.0,60,45.0,1941.0,397,889,0.447,133.0,406.0,0.328,145,168,0.863,29.0,198.0,227.0,345,58.0,38.0,148.0,151,1072,3,Traded,21.345983333333333
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2023-24,0,1610612758,SAC,26.0,72,0.0,1872.0,396,893,0.443,148.0,423.0,0.35,170,205,0.829,28.0,184.0,212.0,370,45.0,39.0,150.0,156,1110,3,Traded,17.954250000000002
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2022-23,0,1610612758,SAC,25.0,77,0.0,1719.0,357,796,0.448,143.0,398.0,0.359,184,207,0.889,32.0,171.0,203.0,298,49.0,20.0,146.0,125,1041,3,Traded,15.300025974025974
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2021-22,0,1610612747,LAL,24.0,76,37.0,2138.0,391,826,0.473,173.0,442.0,0.391,93,117,0.795,37.0,219.0,256.0,218,61.0,29.0,122.0,138,1048,3,Traded,16.282342105263158
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2020-21,0,1610612766,CHA,23.0,42,0.0,878.0,173,399,0.434,85.0,212.0,0.401,59,72,0.819,14.0,87.0,101.0,87,19.0,4.0,55.0,47,490,3,Traded,12.712142857142856
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2019-20,0,1610612766,CHA,22.0,55,1.0,1169.0,212,488,0.434,58.0,204.0,0.284,82,100,0.82,27.0,130.0,157.0,114,25.0,16.0,77.0,74,564,3,Traded,12.040563636363636
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2018-19,0,1610612766,CHA,21.0,73,0.0,1258.0,227,586,0.387,109.0,330.0,0.33,90,102,0.882,16.0,121.0,137.0,117,37.0,19.0,86.0,106,653,3,Traded,9.86986301369863
1628370,Malik Monk,2017,1,11,11,Draft,1610612766,Charlotte,Hornets,CHA,Kentucky,College/University,1,2017,1628370,2017-18,0,1610612766,CHA,20.0,63,0.0,854.0,153,425,0.36,83.0,243.0,0.342,32,38,0.842,8.0,58.0,66.0,91,20.0,9.0,49.0,60,421,3,Traded,7.157253968253969
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2024-25,0,0,TOT,27.0,56,12.0,842.0,135,263,0.513,28.0,92.0,0.304,63,72,0.875,88.0,149.0,237.0,92,27.0,27.0,50.0,117,361,4,Traded,10.401303571428572
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2018-19,0,1610612765,DET,23.0,63,10.0,1437.0,228,520,0.438,106.0,269.0,0.394,51,61,0.836,12.0,171.0,183.0,114,26.0,10.0,57.0,92,613,4,Traded,11.689714285714286
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2022-23,0,1610612763,MEM,27.0,24,3.0,590.0,90,171,0.526,74.0,137.0,0.54,18,19,0.947,9.0,66.0,75.0,54,13.0,1.0,16.0,35,272,4,Traded,13.795625000000001
1628380,Zach Collins,2017,1,10,10,Draft,1610612758,Sacramento,Kings,SAC,Gonzaga,College/University,1,2017,1628380,2017-18,0,1610612757,POR,20.0,66,1.0,1045.0,115,289,0.398,35.0,113.0,0.31,27,42,0.643,45.0,176.0,221.0,52,17.0,31.0,58.0,133,292,4,Traded,6.999500000000001
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2022-23,0,1610612766,CHA,25.0,54,15.0,1390.0,186,452,0.412,24.0,111.0,0.216,78,106,0.736,27.0,140.0,167.0,261,75.0,25.0,82.0,122,474,7,Traded,13.667555555555555
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2020-21,0,1610612765,DET,23.0,20,9.0,392.0,56,135,0.415,19.0,54.0,0.352,14,20,0.7,12.0,41.0,53.0,74,20.0,14.0,25.0,33,145,7,Traded,11.51835
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2020-21,0,1610612752,NYK,23.0,3,0.0,28.0,2,10,0.2,0.0,4.0,0.0,5,6,0.833,0.0,2.0,2.0,3,3.0,0.0,1.0,4,9,7,Traded,4.385
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2021-22,0,1610612755,PHI,19.0,2,0.0,6.0,1,1,1.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0,2,4,Traded,2.705
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2022-23,0,1610612755,PHI,20.0,16,2.0,89.0,17,35,0.486,2.0,5.0,0.4,6,8,0.75,6.0,8.0,14.0,8,7.0,3.0,3.0,15,42,4,Traded,3.7454375
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2023-24,0,1610612755,PHI,21.0,32,1.0,377.0,46,118,0.39,8.0,37.0,0.216,28,34,0.824,25.0,33.0,58.0,35,25.0,11.0,26.0,49,128,4,Traded,6.06734375
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2023-24,0,1610612738,BOS,21.0,17,1.0,130.0,13,30,0.433,2.0,11.0,0.182,7,8,0.875,8.0,12.0,20.0,9,11.0,4.0,8.0,17,35,4,Traded,3.631529411764706
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2023-24,0,0,TOT,21.0,49,2.0,507.0,59,148,0.399,10.0,48.0,0.208,35,42,0.833,33.0,45.0,78.0,44,36.0,15.0,34.0,66,163,4,Traded,5.222265306122448
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2024-25,0,1610612738,BOS,22.0,26,0.0,141.0,12,34,0.353,6.0,19.0,0.316,15,21,0.714,4.0,20.0,24.0,10,12.0,1.0,4.0,17,45,4,Traded,2.9292307692307693
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2024-25,0,1610612762,UTA,22.0,10,0.0,89.0,9,19,0.474,3.0,9.0,0.333,6,10,0.6,3.0,8.0,11.0,13,5.0,2.0,6.0,12,27,4,Traded,4.1071
1630531,Jaden Springer,2021,1,28,28,Draft,1610612755,Philadelphia,76ers,PHI,Tennessee,College/University,1,2021,1630531,2024-25,0,0,TOT,22.0,36,0.0,230.0,21,53,0.396,9.0,28.0,0.321,21,31,0.677,7.0,28.0,35.0,23,17.0,3.0,10.0,29,72,4,Traded,3.256416666666667
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2019-20,0,1610612752,NYK,22.0,34,3.0,537.0,72,211,0.341,16.0,54.0,0.296,27,53,0.509,21.0,57.0,78.0,98,28.0,8.0,58.0,65,187,7,Traded,7.789441176470588
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2018-19,0,0,TOT,21.0,53,50.0,1508.0,278,650,0.428,67.0,208.0,0.322,99,156,0.635,32.0,123.0,155.0,252,67.0,20.0,154.0,129,722,7,Traded,15.934792452830186
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2018-19,0,1610612752,NYK,21.0,21,18.0,600.0,121,293,0.413,24.0,83.0,0.289,42,74,0.568,14.0,44.0,58.0,114,27.0,9.0,54.0,47,308,7,Traded,17.55242857142857
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2018-19,0,1610612742,DAL,21.0,32,32.0,908.0,157,357,0.44,43.0,125.0,0.344,57,82,0.695,18.0,79.0,97.0,138,40.0,11.0,100.0,82,414,7,Traded,14.873218750000001
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2017-18,0,1610612742,DAL,20.0,69,69.0,2049.0,404,1024,0.395,106.0,339.0,0.313,134,193,0.694,50.0,210.0,260.0,358,71.0,18.0,194.0,152,1048,7,Traded,18.075434782608696
1628373,Frank Ntilikina,2017,1,8,8,Draft,1610612752,New York,Knicks,NYK,SIG Strasbourg (France),Other Team/Club,1,2017,1628373,2023-24,0,1610612766,CHA,25.0,5,0.0,43.0,1,9,0.111,1.0,8.0,0.125,2,2,1.0,1.0,5.0,6.0,4,0.0,0.0,1.0,4,5,3,Traded,2.0376000000000003
1628373,Frank Ntilikina,2017,1,8,8,Draft,1610612752,New York,Knicks,NYK,SIG Strasbourg (France),Other Team/Club,1,2017,1628373,2022-23,0,1610612742,DAL,24.0,47,5.0,608.0,48,132,0.364,17.0,67.0,0.254,22,33,0.667,7.0,55.0,62.0,58,16.0,7.0,29.0,65,135,3,Traded,4.066425531914894
1628373,Frank Ntilikina,2017,1,8,8,Draft,1610612752,New York,Knicks,NYK,SIG Strasbourg (France),Other Team/Club,1,2017,1628373,2021-22,0,1610612742,DAL,23.0,58,5.0,685.0,89,223,0.399,38.0,111.0,0.342,24,25,0.96,12.0,67.0,79.0,69,27.0,7.0,31.0,61,240,3,Traded,5.506913793103449
1628373,Frank Ntilikina,2017,1,8,8,Draft,1610612752,New York,Knicks,NYK,SIG Strasbourg (France),Other Team/Club,1,2017,1628373,2020-21,0,1610612752,NYK,22.0,33,4.0,322.0,29,79,0.367,23.0,48.0,0.479,8,18,0.444,6.0,25.0,31.0,19,18.0,4.0,11.0,45,89,3,Traded,3.6785151515151515
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2020-21,0,0,TOT,23.0,23,9.0,420.0,58,145,0.4,19.0,58.0,0.328,19,26,0.731,12.0,43.0,55.0,77,23.0,14.0,26.0,37,154,7,Traded,10.587913043478258
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2021-22,0,1610612757,POR,24.0,37,4.0,639.0,79,189,0.418,6.0,27.0,0.222,42,64,0.656,20.0,68.0,88.0,132,45.0,12.0,51.0,52,206,7,Traded,9.486513513513515
1630538,Bones Hyland,2021,1,26,26,Draft,1610612743,Denver,Nuggets,DEN,Virginia Commonwealth,College/University,1,2021,1630538,2024-25,0,0,TOT,24.0,23,0.0,237.0,47,118,0.398,32.0,82.0,0.39,23,26,0.885,5.0,19.0,24.0,32,18.0,4.0,25.0,29,149,4,Traded,7.213347826086956
1630538,Bones Hyland,2021,1,26,26,Draft,1610612743,Denver,Nuggets,DEN,Virginia Commonwealth,College/University,1,2021,1630538,2024-25,0,1610612750,MIN,24.0,3,0.0,15.0,2,3,0.667,1.0,2.0,0.5,0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,3,5,4,Traded,1.5183333333333329
1630586,Usman Garuba,2021,1,23,23,Draft,1610612745,Houston,Rockets,HOU,Madrid (ESP),College/University,1,2021,1630586,2021-22,0,1610612745,HOU,20.0,24,2.0,239.0,19,44,0.432,5.0,20.0,0.25,5,7,0.714,21.0,62.0,83.0,17,10.0,11.0,6.0,28,48,2,Traded,6.098624999999999
1630586,Usman Garuba,2021,1,23,23,Draft,1610612745,Houston,Rockets,HOU,Madrid (ESP),College/University,1,2021,1630586,2022-23,0,1610612745,HOU,21.0,75,1.0,970.0,86,177,0.486,24.0,59.0,0.407,29,47,0.617,120.0,187.0,307.0,64,44.0,29.0,47.0,135,225,2,Traded,7.219813333333334
1630586,Usman Garuba,2021,1,23,23,Draft,1610612745,Houston,Rockets,HOU,Madrid (ESP),College/University,1,2021,1630586,2023-24,0,1610612744,GSW,22.0,6,0.0,18.0,1,6,0.167,0.0,1.0,0.0,1,2,0.5,3.0,4.0,7.0,1,1.0,3.0,2.0,2,3,2,Traded,2.1413333333333333
1630528,Josh Christopher,2021,1,24,24,Draft,1610612745,Houston,Rockets,HOU,Arizona State,College/University,1,2021,1630528,2021-22,0,1610612745,HOU,20.0,74,2.0,1334.0,224,500,0.448,56.0,189.0,0.296,83,113,0.735,52.0,134.0,186.0,150,65.0,13.0,114.0,97,587,2,Traded,9.980554054054055
1630528,Josh Christopher,2021,1,24,24,Draft,1610612745,Houston,Rockets,HOU,Arizona State,College/University,1,2021,1630528,2022-23,0,1610612745,HOU,21.0,64,2.0,786.0,153,329,0.465,21.0,89.0,0.236,45,60,0.75,20.0,51.0,71.0,73,33.0,15.0,60.0,59,372,2,Traded,6.544515625
1630528,Josh Christopher,2021,1,24,24,Draft,1610612745,Houston,Rockets,HOU,Arizona State,College/University,1,2021,1630528,2024-25,0,1610612748,MIA,23.0,9,0.0,30.0,2,9,0.222,0.0,3.0,0.0,2,4,0.5,0.0,4.0,4.0,4,0.0,1.0,4.0,1,6,2,Traded,0.9537777777777777
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2021-22,0,1610612752,NYK,22.0,46,6.0,786.0,95,235,0.404,72.0,189.0,0.381,13,19,0.684,24.0,70.0,94.0,44,31.0,11.0,28.0,72,275,5,Traded,7.818260869565217
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2022-23,0,1610612752,NYK,23.0,71,66.0,2121.0,282,602,0.468,157.0,407.0,0.386,78,98,0.796,49.0,180.0,229.0,150,47.0,26.0,69.0,177,799,5,Traded,13.669154929577465
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2023-24,0,1610612752,NYK,24.0,45,18.0,910.0,113,286,0.395,77.0,212.0,0.363,24,34,0.706,14.0,74.0,88.0,52,30.0,3.0,21.0,66,327,5,Traded,8.88811111111111
1628372,Dennis Smith Jr.,2017,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,North Carolina State,College/University,1,2017,1628372,2023-24,0,1610612751,BKN,26.0,56,2.0,1059.0,147,338,0.435,32.0,109.0,0.294,43,58,0.741,50.0,114.0,164.0,203,68.0,12.0,68.0,121,369,7,Traded,10.681017857142857
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2023-24,0,1610612765,DET,24.0,6,0.0,115.0,9,42,0.214,4.0,28.0,0.143,10,11,0.909,1.0,11.0,12.0,14,5.0,4.0,7.0,9,32,5,Traded,8.290333333333333
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2024-25,0,1610612742,DAL,24.0,47,12.0,1070.0,169,365,0.463,80.0,201.0,0.398,62,81,0.765,30.0,149.0,179.0,101,32.0,10.0,61.0,78,480,5,Traded,13.192085106382981
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2024-25,0,1610612755,PHI,24.0,22,19.0,730.0,172,350,0.491,65.0,166.0,0.392,71,96,0.74,22.0,87.0,109.0,93,34.0,11.0,62.0,48,480,5,Traded,25.43177272727273
1629656,Quentin Grimes,2021,1,25,25,Draft,1610612746,LA,Clippers,LAC,Houston,College/University,1,2021,1629656,2024-25,0,0,TOT,24.0,69,31.0,1800.0,341,715,0.477,145.0,367.0,0.395,133,177,0.751,52.0,236.0,288.0,194,66.0,21.0,123.0,126,960,5,Traded,17.09459420289855
1630538,Bones Hyland,2021,1,26,26,Draft,1610612743,Denver,Nuggets,DEN,Virginia Commonwealth,College/University,1,2021,1630538,2021-22,0,1610612743,DEN,21.0,69,4.0,1310.0,230,571,0.403,131.0,358.0,0.366,107,125,0.856,14.0,174.0,188.0,191,41.0,20.0,86.0,153,698,4,Traded,12.212666666666667
1630538,Bones Hyland,2021,1,26,26,Draft,1610612743,Denver,Nuggets,DEN,Virginia Commonwealth,College/University,1,2021,1630538,2022-23,0,1610612743,DEN,22.0,42,1.0,820.0,173,434,0.399,91.0,241.0,0.378,71,82,0.866,10.0,76.0,86.0,125,28.0,13.0,67.0,66,508,4,Traded,13.384595238095239
